gene,logfoldchange,pvals,pvals_adj,group
Malt1,1.8313851356506348,2.3490131038545916e-145,8.510917042951418e-145,MC.1
Immp2l,1.5023237466812134,6.454309096208165e-144,2.3342890040535856e-143,MC.1
Clec4e,2.9442379474639893,8.376780400687008e-143,3.0132303599593554e-142,MC.1
Pdgfc,5.872340202331543,1.095688313370811e-140,3.9271982558093583e-140,MC.1
P3h2,2.0478310585021973,1.9739290412501815e-140,7.062357929338753e-140,MC.1
Tfec,6.276641368865967,1.0014306588281713e-137,3.5574801379331135e-137,MC.1
Chka,1.5422728061676025,6.007801830017619e-136,2.1266555150504848e-135,MC.1
Icam1,1.1795735359191895,9.140248475207226e-135,3.21839735042508e-134,MC.1
Cenpa,2.28063702583313,1.9565797099397608e-132,6.781905407070229e-132,MC.1
Havcr2,3.2470924854278564,7.44705442812096e-130,2.5723849492645804e-129,MC.1
Zfand2a,2.0120632648468018,3.458721987867626e-129,1.1926627544371126e-128,MC.1
Capg,1.1405147314071655,4.413607208786477e-129,1.5193140133516272e-128,MC.1
Ms4a4a,4.883018493652344,2.0431689074881742e-128,7.009155771829072e-128,MC.1
Ahr,1.4301316738128662,5.332699435074747e-128,1.820033936885579e-127,MC.1
Sema4d,2.181089162826538,1.0206034282857248e-124,3.4479845550193407e-124,MC.1
Plau,2.3086204528808594,1.3039752852221037e-120,4.3684264161544515e-120,MC.1
Mxd1,1.6308668851852417,1.2016336017508465e-118,4.012132226213178e-118,MC.1
Cks2,2.1035537719726562,6.731163163050244e-117,2.2437210543500815e-116,MC.1
Spp1,4.557851791381836,3.057404784531727e-116,1.0157490978510723e-115,MC.1
Cadm1,2.2104544639587402,1.0226445199298353e-113,3.380643041090365e-113,MC.1
Cxcl10,2.907076835632324,1.166671203223119e-113,3.850400010637357e-113,MC.1
Gm15726,1.4772014617919922,4.296908509294535e-111,1.408822462063782e-110,MC.1
Fgr,2.083674192428589,8.883475747079079e-111,2.9078480350504354e-110,MC.1
Arl5c,2.964942693710327,4.941334847234114e-110,1.6121810268300534e-109,MC.1
Spic,6.002068519592285,4.2216653753038665e-109,1.3706705763973592e-108,MC.1
Il1a,5.151782989501953,3.189251073315077e-106,1.0287906688113153e-105,MC.1
Il10,5.296502113342285,1.0560784071784283e-105,3.39029986253107e-105,MC.1
4933406I18Rik,2.094637155532837,1.5178321322453944e-101,4.8185147055409346e-101,MC.1
Chp2,3.773378610610962,4.6219599496896626e-101,1.4649635339745365e-100,MC.1
Abcb1b,1.0797663927078247,1.3439051371561434e-99,4.2528643580890615e-99,MC.1
Rab11fip1,2.505030632019043,9.24545156294875e-96,2.8892036134214843e-95,MC.1
Gramd1b,2.4429690837860107,1.8094268016452205e-95,5.6456374466309526e-95,MC.1
Trim30c,5.0059709548950195,2.0039158207430424e-94,6.233019660164984e-94,MC.1
Gm17749,3.1523215770721436,3.2756188323567657e-91,1.0078827176482357e-90,MC.1
Ptpn22,2.392505407333374,2.566960359194648e-90,7.874111531271926e-90,MC.1
Rasgrp1,3.441559076309204,4.464137192594107e-89,1.3630953259829333e-88,MC.1
Apoc2,3.8080098628997803,4.18379594757608e-88,1.2736060723214853e-87,MC.1
Timd4,5.610565185546875,1.2051183465206643e-87,3.6629736976311986e-87,MC.1
Acsl1,1.4413399696350098,4.014121158094306e-87,1.2164003509376685e-86,MC.1
Mir155hg,3.5705153942108154,1.5931785210136907e-86,4.813228160162207e-86,MC.1
Gm17268,2.439847230911255,2.4093935863745486e-86,7.26815561500618e-86,MC.1
Pde7b,1.2057838439941406,5.049763753573714e-83,1.5119053154412317e-82,MC.1
Ms4a4c,2.955388069152832,5.379780404464566e-82,1.6059045983476315e-81,MC.1
Mmp13,6.498837947845459,1.8102418534922666e-80,5.3796191782831094e-80,MC.1
Cacna1d,1.635730266571045,5.86686377538209e-79,1.7357585134266538e-78,MC.1
Gk,1.9845762252807617,5.903827980258932e-79,1.7441146175063313e-78,MC.1
Adam8,3.046462059020996,2.1634151747279388e-74,6.335037114869513e-74,MC.1
Gpr84,5.9448561668396,3.760985663122749e-73,1.0949012119716881e-72,MC.1
Mpp7,1.17020583152771,5.2660596097313805e-73,1.5308312818986572e-72,MC.1
Rad51b,1.6587504148483276,4.469919937284871e-72,1.293753961587517e-71,MC.1
Fcna,6.763912677764893,3.7673764511225015e-71,1.087265931059885e-70,MC.1
Nxpe5,6.366640090942383,7.393734795895548e-71,2.1307593071745098e-70,MC.1
Zbp1,1.7004255056381226,1.1037552374864684e-68,3.171710452547323e-68,MC.1
Ctnnd2,3.8857622146606445,9.364892400969429e-64,2.649191626865468e-63,MC.1
Fhad1,4.705428123474121,5.372873190799769e-63,1.5134854058590898e-62,MC.1
Edil3,4.825468063354492,7.493953110507213e-63,2.10209063408337e-62,MC.1
Oasl1,2.8786935806274414,1.280671389828477e-62,3.5873148174467147e-62,MC.1
Lmnb1,1.2904987335205078,2.4477205405447377e-62,6.846770742782483e-62,MC.1
Pkib,2.8681769371032715,3.1972939939227325e-62,8.930988809840036e-62,MC.1
Lyz1,6.039117813110352,2.5519950484348395e-61,7.069238361315345e-61,MC.1
Ern1,1.0551621913909912,2.826394885405287e-60,7.764821113750789e-60,MC.1
A930007I19Rik,2.4279959201812744,4.014706174864758e-58,1.0924370543849682e-57,MC.1
Kcnn4,3.178091526031494,2.380505338676969e-54,6.399207899669272e-54,MC.1
Dusp5,1.2981486320495605,6.381777827207543e-53,1.7086419885428496e-52,MC.1
Ifi213,2.6597869396209717,1.6039455013380177e-50,4.248862255200047e-50,MC.1
Adgre4,2.9993631839752197,4.521732997538114e-50,1.1930693924902675e-49,MC.1
Nav2,1.9152235984802246,9.303175493698526e-47,2.4101490916317422e-46,MC.1
Pla2g2d,7.1699628829956055,8.040253736900547e-46,2.0775849449355418e-45,MC.1
Mki67,3.5314249992370605,1.82406411440782e-45,4.7011961711541754e-45,MC.1
Chil3,3.726386547088623,1.3390716198339201e-43,3.420361736485109e-43,MC.1
Slc16a3,1.340271234512329,2.0745606394301565e-43,5.285504813834793e-43,MC.1
Mefv,2.781064748764038,8.864268731659723e-43,2.2412816009253407e-42,MC.1
Sirpb1c,2.5755224227905273,1.5081027450124725e-41,3.793969169842698e-41,MC.1
Ipcef1,2.7063019275665283,2.154569989584844e-39,5.366301343922401e-39,MC.1
Hilpda,1.5593898296356201,2.2305641802107172e-39,5.5486671149520324e-39,MC.1
Ednrb,1.0913463830947876,7.294462887383988e-37,1.7966657358088638e-36,MC.1
Gm4951,1.0580544471740723,2.7778567330443492e-36,6.800138881381517e-36,MC.1
Ifi206,3.198028802871704,1.1600929461801733e-34,2.8260485899638816e-34,MC.1
Acp5,2.5405220985412598,4.997310954584832e-34,1.2158907432079884e-33,MC.1
Hcar2,2.569922685623169,2.025283753337904e-33,4.915737265383262e-33,MC.1
Arg1,5.924411296844482,8.611876526961365e-33,2.0801634123095085e-32,MC.1
Cd79b,2.6645538806915283,2.1247469006264562e-30,5.046904752081844e-30,MC.1
Ptchd1,4.981029987335205,4.210936925902707e-30,9.978523521096462e-30,MC.1
P2ry10b,1.8447269201278687,1.2901729302510578e-29,3.050054208631342e-29,MC.1
Vsig4,6.491423606872559,8.732617962019681e-29,2.0499103197229297e-28,MC.1
Gm45716,2.099930763244629,2.3859682843829773e-28,5.581212361129772e-28,MC.1
Rnase6,2.3309710025787354,4.066336689787861e-28,9.500786658382852e-28,MC.1
Gm5150,2.438272714614868,6.051186723361291e-28,1.4121789319396245e-27,MC.1
Syngr1,5.880592346191406,2.627697729228384e-27,6.103827477882425e-27,MC.1
Cxcl3,4.668078899383545,3.210030132372209e-26,7.404913800166572e-26,MC.1
Il1r2,1.1414426565170288,5.3591592655502845e-24,1.2179907421705191e-23,MC.1
Stat4,1.0135859251022339,6.944174208828073e-23,1.5675336814510324e-22,MC.1
St18,5.149322032928467,1.0098398546782829e-22,2.2769782518112355e-22,MC.1
Irf4,2.8055267333984375,1.3596187396311157e-22,3.062204368538549e-22,MC.1
Areg,4.385373115539551,1.4514936234861492e-22,3.265452471284925e-22,MC.1
Ltb4r1,1.969882607460022,6.886086294278714e-22,1.5474351223098234e-21,MC.1
Ifitm6,1.4389148950576782,9.475222188305333e-22,2.124489279889088e-21,MC.1
Mmp12,5.366484642028809,4.295974593087471e-21,9.567872144960961e-21,MC.1
Hgf,1.3630703687667847,4.061562549216847e-20,9.005681927310081e-20,MC.1
Slfn1,2.255089282989502,5.058232998637961e-20,1.1190780970437967e-19,MC.1
Gm43936,5.3179216384887695,1.0104795280001263e-19,2.228179775082969e-19,MC.1
Cd69,2.0440473556518555,1.691908760206961e-19,3.7184807916636507e-19,MC.1
Itgax,2.2472352981567383,1.0543611397084102e-18,2.3046145130238473e-18,MC.1
Il7r,2.480552911758423,1.7954158854262423e-18,3.920122020581315e-18,MC.1
Olr1,2.808145523071289,3.327921324001377e-18,7.242483838958383e-18,MC.1
Gm20186,1.5805563926696777,4.821102353793198e-18,1.0457922676340992e-17,MC.1
Cdkn2a,3.3024373054504395,1.1417549515281462e-15,2.4241081773421365e-15,MC.1
Dppa3,7.876029014587402,1.240308633213284e-15,2.630559137249807e-15,MC.1
Retnla,4.002228736877441,1.0835363930555143e-14,2.2763369602006605e-14,MC.1
Ch25h,1.1499849557876587,1.2181727479270262e-14,2.551147116077542e-14,MC.1
Kif23,2.119706869125366,1.916716221227088e-14,4.001495242645278e-14,MC.1
Fabp3,1.0062496662139893,6.540012853095739e-14,1.3610848809772612e-13,MC.1
Cox7a1,1.1596941947937012,4.2653202197598445e-13,8.821758468996576e-13,MC.1
Ccl8,1.5273512601852417,7.845146084001384e-12,1.6109129535937135e-11,MC.1
Arg2,1.691508173942566,7.937656689739256e-12,1.628237269690104e-11,MC.1
Top2a,2.9947922229766846,8.986773320971432e-12,1.8359087479001905e-11,MC.1
Ccl5,1.6462854146957397,1.54607370668918e-11,3.142426233108089e-11,MC.1
Flrt3,3.7082395553588867,6.127783299817947e-11,1.237936020165242e-10,MC.1
Spn,1.4894601106643677,7.407646535860865e-10,1.4904721400122466e-09,MC.1
Hepacam2,3.3949687480926514,3.7711789860007336e-09,7.512308737053253e-09,MC.1
F10,1.8503743410110474,8.022128897559654e-09,1.586969119200723e-08,MC.1
Ppbp,3.322678565979004,1.4913182817687154e-08,2.9414561770586104e-08,MC.1
Diaph3,1.7907675504684448,1.6134832616291535e-08,3.179277362816066e-08,MC.1
Cdca8,2.113516092300415,1.714113766040352e-08,3.374239696929827e-08,MC.1
H2-Ob,1.5182603597640991,3.196889777670538e-08,6.268411328765761e-08,MC.1
Gm15987,1.0268795490264893,5.9325892132127164e-08,1.1587088307056087e-07,MC.1
Anln,2.2016355991363525,6.502289949194411e-08,1.2687395022818364e-07,MC.1
Atp6v0d2,5.560312747955322,1.2685678774764144e-07,2.4632385970415815e-07,MC.1
Ckap2l,2.688054084777832,2.8745718041793013e-07,5.560100201507352e-07,MC.1
Cd209f,6.121448040008545,3.020106665041626e-07,5.835954908292997e-07,MC.1
Met,2.810473918914795,3.294996433380492e-07,6.354862938053023e-07,MC.1
Kctd16,2.3258039951324463,4.097142193577756e-07,7.886702971275758e-07,MC.1
Siglech,5.486003875732422,4.1901950625406347e-07,8.058067427962758e-07,MC.1
Rgs7bp,1.1938202381134033,1.4549843889526645e-06,2.7530452014241523e-06,MC.1
Gdf3,6.703289031982422,2.5481785829685e-06,4.803352654040528e-06,MC.1
Olfr111,7.90354585647583,3.846236183161193e-06,7.216202970283664e-06,MC.1
Csmd1,-4.6537065505981445,5.3404874972727774e-06,9.982219621070611e-06,MC.1
Kcnab1,-1.6225173473358154,4.9497910832731965e-06,9.260600717068656e-06,MC.1
Comp,-4.096819877624512,3.4768779673581818e-06,6.535484901049213e-06,MC.1
Ecrg4,-6.097513198852539,1.347644850763737e-06,2.5547769682724875e-06,MC.1
Cyp26b1,-4.358031272888184,1.1158201478281544e-06,2.1193165200914613e-06,MC.1
Rgs20,-4.7600998878479,8.427736323111153e-07,1.605283109164029e-06,MC.1
Id4,-5.986577033996582,7.986165206906932e-07,1.5226244436428852e-06,MC.1
Cacnb2,-2.9997284412384033,6.237392438584605e-07,1.1903420684321765e-06,MC.1
Dtna,-3.4274208545684814,5.86772457536354e-07,1.1208642932881645e-06,MC.1
Ism1,-4.871506690979004,5.683935640094386e-07,1.0867945774559054e-06,MC.1
Dgkb,-4.877508640289307,5.614426240548321e-07,1.0755605824805212e-06,MC.1
Rad52,-1.0138291120529175,4.7463596599071413e-07,9.101360805191068e-07,MC.1
Sbsn,-1.7249242067337036,4.223468398630316e-07,8.114252446936247e-07,MC.1
Ncam1,-4.666649341583252,3.0408929231752114e-07,5.870449658639404e-07,MC.1
Cap2,-5.778680324554443,1.8326210041497622e-07,3.5515910933134924e-07,MC.1
Ifi44,-2.693018913269043,1.7412320684191735e-07,3.377753769969299e-07,MC.1
Sema3g,-5.669011116027832,1.1246294144238744e-07,2.185868638336005e-07,MC.1
Lrrtm3,-5.993310928344727,7.470267415986452e-08,1.4561924787497958e-07,MC.1
Fbn2,-5.33303689956665,4.558151279160229e-08,8.911341699237986e-08,MC.1
Kcne4,-4.688814640045166,3.5867293036052624e-08,7.025914404711582e-08,MC.1
Ntrk3,-5.872459888458252,3.1851064252659405e-08,6.251435574614212e-08,MC.1
Tmeff2,-5.966063022613525,2.470311121930769e-08,4.8532635008463045e-08,MC.1
Shroom3,-5.274738311767578,6.7716516852424204e-09,1.3409211257905784e-08,MC.1
Akap6,-3.344849109649658,6.271812120303278e-09,1.2456429235954873e-08,MC.1
Colec11,-5.125929355621338,5.15322739435586e-09,1.0244984879435109e-08,MC.1
Klra9,-5.328306674957275,4.156572386805172e-09,8.271785844388403e-09,MC.1
Acta2,-2.8171963691711426,3.2457925388269193e-09,6.472168571938025e-09,MC.1
Cnmd,-4.7258758544921875,3.011294719190792e-09,6.010568301778029e-09,MC.1
A230001M10Rik,-5.457535266876221,2.2642018572737787e-09,4.523879834712845e-09,MC.1
Il34,-4.833332061767578,1.795453742902058e-09,3.590907485804116e-09,MC.1
Clu,-4.353179454803467,1.7099576738188008e-09,3.4233386863239254e-09,MC.1
Angptl7,-5.5917253494262695,1.3701710241177157e-09,2.7485878116704427e-09,MC.1
Igf2,-4.807319641113281,1.3245207209427363e-09,2.659680162535615e-09,MC.1
Sntb1,-2.7288153171539307,3.0917760933498713e-10,6.227142181973558e-10,MC.1
Cxcl9,-2.7363533973693848,5.067277024214402e-11,1.0247274063123158e-10,MC.1
Ctnna3,-3.8630993366241455,3.131300361871123e-11,6.338664700143973e-11,MC.1
Fgf10,-5.523232936859131,2.0490592993182124e-11,4.152095844616439e-11,MC.1
Tagln,-3.834502935409546,1.9249796775764898e-11,3.904624092447241e-11,MC.1
Piezo2,-5.668014049530029,1.3207087759110833e-11,2.6870982215891828e-11,MC.1
Sorbs2,-4.033776760101318,1.3202955826066715e-11,2.6870982215891828e-11,MC.1
Opcml,-4.362512111663818,1.253795150515863e-11,2.5561572895328504e-11,MC.1
Crlf1,-5.157829284667969,1.2475853667065141e-11,2.546092585115335e-11,MC.1
Dok6,-4.481213092803955,8.969430455975923e-12,1.834239357050291e-11,MC.1
Rasef,-2.805943489074707,8.933574977203577e-12,1.8287768632965358e-11,MC.1
Dact2,-4.9031081199646,8.727704843567314e-12,1.788464107288384e-11,MC.1
Rgs7,-4.671042442321777,4.2356137746952325e-12,8.706297584162863e-12,MC.1
Aplnr,-3.2652747631073,3.0482649504527996e-12,6.272150103812345e-12,MC.1
Rcan2,-3.8662099838256836,2.8334941801609126e-12,5.8362393000224774e-12,MC.1
Rhox5,-5.5704450607299805,4.69722098964612e-13,9.705002044723389e-13,MC.1
Rgs5,-3.1371612548828125,3.264288526458904e-13,6.758361338424233e-13,MC.1
Gja4,-5.44434928894043,1.9385872551113624e-13,4.0177974199199223e-13,MC.1
Vwc2,-5.328651428222656,1.7285748879275e-13,3.586254954206432e-13,MC.1
Pde1c,-2.2153685092926025,7.658457781412282e-14,1.5905415953088852e-13,MC.1
Kcnj8,-4.812915802001953,6.950483037932993e-14,1.445006868593138e-13,MC.1
Fst,-4.777428150177002,3.716233022282424e-14,7.74215212975505e-14,MC.1
Tst,-3.4452433586120605,2.7893436861185703e-14,5.817192254678979e-14,MC.1
Gpc3,-5.67213249206543,1.664874720704104e-14,3.4793620077410745e-14,MC.1
Cpm,-4.2497878074646,1.3085097754768229e-14,2.7374681495331023e-14,MC.1
Robo2,-3.698462724685669,1.2052528709440444e-14,2.526735578499045e-14,MC.1
Plvap,-5.9267144203186035,1.1730346851118423e-14,2.4617726864886513e-14,MC.1
Tll2,-5.909308910369873,6.652124681758405e-15,1.4004473014228223e-14,MC.1
Rbp4,-5.863748073577881,3.92088306566155e-15,8.263188757980085e-15,MC.1
Pcp4l1,-2.885173797607422,3.456297385551951e-15,7.29176663618555e-15,MC.1
Sema3d,-6.679132461547852,3.027552514005052e-15,6.3939863020170056e-15,MC.1
Cadm3,-4.574377536773682,2.752492080075275e-15,5.819222156607347e-15,MC.1
Serpini1,-2.942582607269287,1.2868667817260982e-15,2.7264126731485135e-15,MC.1
Cpe,-4.398159980773926,1.00132573306695e-15,2.1282162233091394e-15,MC.1
Cyp7b1,-4.772271156311035,5.276434900264908e-16,1.1226457234606188e-15,MC.1
Rasl11a,-3.5603084564208984,4.268002369276716e-16,9.090526878118672e-16,MC.1
Ccn3,-5.859287261962891,3.1806466438814956e-16,6.789000307110983e-16,MC.1
Flt4,-5.445041656494141,2.779517124107323e-16,5.939139154075476e-16,MC.1
Tubb2b,-1.2817425727844238,1.49106374873651e-16,3.1894411737679354e-16,MC.1
Ltbp2,-4.336312770843506,7.453120608198989e-17,1.595957303682867e-16,MC.1
Adam12,-5.378523826599121,5.807026515614084e-17,1.2461430291017349e-16,MC.1
Enpp6,-4.560941219329834,5.797883001280723e-17,1.245517293508211e-16,MC.1
Aox3,-5.839510440826416,5.2928434907960544e-17,1.1382459119991515e-16,MC.1
Alkal2,-4.708197116851807,3.887213518556143e-17,8.377615341715825e-17,MC.1
Eda2r,-4.0969648361206055,2.611384093103589e-17,5.63405413830332e-17,MC.1
Ass1,-1.1601488590240479,2.3386055716871968e-17,5.056444479323669e-17,MC.1
Crispld1,-5.875657558441162,1.0567981983688309e-17,2.289920256487174e-17,MC.1
Nkain2,-3.9611384868621826,4.510004012946828e-18,9.793711211610918e-18,MC.1
Has1,-3.7988436222076416,3.893060851007238e-18,8.463175763059212e-18,MC.1
Apold1,-1.7099823951721191,1.901257796919655e-18,4.146690942027601e-18,MC.1
Ahsg,-4.892929553985596,6.881616156708761e-19,1.5058241043126392e-18,MC.1
Cdh11,-4.237967014312744,6.336353459952551e-19,1.3880292354770099e-18,MC.1
Chrm3,-4.2593231201171875,3.498527556184763e-19,7.67220955303676e-19,MC.1
Epha7,-4.631354331970215,1.8654446792807955e-19,4.0953780006164554e-19,MC.1
Gm26802,-1.6316472291946411,1.6009117601777391e-19,3.5223581082018463e-19,MC.1
Cmpk2,-1.7084729671478271,1.1287017212495873e-19,2.4861271393162716e-19,MC.1
Sfrp2,-5.123406887054443,5.1831742524838143e-20,1.145452873477086e-19,MC.1
Myl9,-4.240474224090576,4.981249585558292e-20,1.1032667963584258e-19,MC.1
Des,-3.1985857486724854,1.8187583253953336e-20,4.041685167545186e-20,MC.1
Tfpi2,-4.55193567276001,1.6509666582377026e-20,3.6728957914075695e-20,MC.1
Sncg,-4.917632102966309,3.559649753037129e-21,7.93678874701701e-21,MC.1
Gbp4,-2.8653829097747803,2.6945409112149222e-21,6.021320471988653e-21,MC.1
Col12a1,-5.386874198913574,1.5690746092916236e-21,3.510234025260903e-21,MC.1
Bambi,-1.0652848482131958,1.0452997448798742e-21,2.3410968530344325e-21,MC.1
1200007C13Rik,-1.4171758890151978,4.636361114180858e-23,1.0489504783214611e-22,MC.1
Pappa,-5.187560558319092,4.181452149357237e-23,9.471012795826132e-23,MC.1
Zfhx4,-5.545537948608398,2.7480730721849184e-23,6.231458213571243e-23,MC.1
Aff2,-5.275028705596924,5.601113848328167e-24,1.2715354933775634e-23,MC.1
Art3,-1.6187933683395386,2.938162299278157e-24,6.692852617945687e-24,MC.1
Sntg1,-4.354452610015869,2.3559758548546407e-24,5.372806966601233e-24,MC.1
Trhde,-6.270955562591553,1.397787509206608e-24,3.1949428781865326e-24,MC.1
Stmn2,-4.706990718841553,5.064365928607874e-25,1.1602212894863399e-24,MC.1
Satb1,-2.786731243133545,3.9284889211152364e-25,9.010295690631276e-25,MC.1
Ptx3,-4.28340482711792,3.764965031211967e-25,8.645155065928743e-25,MC.1
Mbd1,-1.024808645248413,7.929758884265163e-26,1.8229330768425662e-25,MC.1
Adamts19,-6.42397928237915,7.04937647070041e-26,1.6224111555121772e-25,MC.1
Thy1,-4.471907138824463,4.8267082315120755e-26,1.1121447538046257e-25,MC.1
Sox6,-5.079006195068359,1.9523257308033338e-26,4.514047932493257e-26,MC.1
Cst6,-4.945955276489258,8.184251135872109e-27,1.8945025777481734e-26,MC.1
Abcc9,-4.450836658477783,1.832121299569132e-27,4.2607472083003075e-27,MC.1
Kcnip1,-4.226511478424072,9.909714795528762e-28,2.3072677055945896e-27,MC.1
Hmgcs1,-1.0846501588821411,9.363513267619009e-28,2.1826371253191164e-27,MC.1
Atg4a,-1.2888401746749878,1.1962682497231511e-28,2.8048493545677635e-28,MC.1
Gfod1,-1.6610348224639893,3.727663733690262e-29,8.770973491035911e-29,MC.1
Edn1,-3.215359926223755,2.143503270776211e-29,5.055432242396724e-29,MC.1
Hdx,-6.993159770965576,1.6540261124742325e-29,3.905610655192993e-29,MC.1
Gm13889,-4.964380741119385,9.51868760092034e-30,2.2529438108687195e-29,MC.1
Vegfd,-5.482048034667969,3.427607006752357e-30,8.131926469163362e-30,MC.1
Cox4i2,-3.9622886180877686,1.4334313462578118e-30,3.408873593954368e-30,MC.1
Ifitm1,-2.4925715923309326,8.75257206217253e-31,2.0839457290886976e-30,MC.1
Hmcn1,-3.809522867202759,7.379375517058737e-31,1.7590883234943355e-30,MC.1
Fry,-1.0960065126419067,5.263580996193874e-31,1.256224581430519e-30,MC.1
Sgms2,-1.1179885864257812,3.5545880081519413e-31,8.493639207053623e-31,MC.1
Nes,-1.3017617464065552,5.33578635653819e-32,1.2780326602486684e-31,MC.1
Igfbp5,-4.752682209014893,4.438558148783035e-32,1.065680227799048e-31,MC.1
Pcdh17,-3.9103620052337646,3.1873054619923484e-32,7.661791975943146e-32,MC.1
Rdh10,-1.6302499771118164,1.64827210008028e-32,3.9669605296757647e-32,MC.1
Tmtc2,-1.7054463624954224,1.0704960138601833e-32,2.582620057563772e-32,MC.1
Ctla2a,-1.9550138711929321,6.158927450541074e-33,1.489462503153827e-32,MC.1
Notch3,-5.026181221008301,3.239988966549618e-33,7.845009604236364e-33,MC.1
Dpp4,-3.814148426055908,2.3376088256451326e-33,5.666930486412443e-33,MC.1
Tox,-4.337479114532471,1.57205545366821e-33,3.820304869181556e-33,MC.1
Inhba,-2.4922666549682617,2.9677431577092314e-35,7.238397945632272e-35,MC.1
Thrb,-1.0198569297790527,5.628095987466718e-36,1.3760625886226694e-35,MC.1
Ptn,-4.769043922424316,1.4390430367239745e-36,3.531393955150858e-36,MC.1
Fhl2,-2.4356722831726074,9.882832177789668e-37,2.428214294297216e-36,MC.1
Myc,-1.462154507637024,7.748338813754807e-37,1.9061104092877756e-36,MC.1
Fetub,-6.479611396789551,6.72630307139685e-38,1.6587677118118e-37,MC.1
Tubb3,-4.9040961265563965,6.588692416286692e-38,1.626837633651035e-37,MC.1
Xkr4,-4.558613300323486,5.486717733687511e-38,1.356419711665639e-37,MC.1
Depp1,-4.414938449859619,4.4991931897117865e-39,1.1164251091096244e-38,MC.1
Cxcl14,-2.5264732837677,2.6541143982104838e-39,6.594073039032257e-39,MC.1
Npas3,-5.657766819000244,1.4650653709442099e-39,3.653529603352144e-39,MC.1
Nhs,-5.884052753448486,1.0921725989385143e-39,2.7304314973462858e-39,MC.1
Mdk,-3.6746954917907715,2.1246855071345842e-40,5.3183617199864435e-40,MC.1
Sox17,-5.048344612121582,1.3157885683576397e-40,3.297715710169523e-40,MC.1
Ppfia2,-5.9257917404174805,8.581099435146274e-41,2.153349920990282e-40,MC.1
Samd12,-3.3024792671203613,3.0536213143856387e-41,7.672415362777986e-41,MC.1
Rasl11b,-4.897840976715088,1.5611160620406036e-42,3.9422122778803116e-42,MC.1
Gpr39,-6.897083759307861,7.736437967035089e-43,1.9610742628732797e-42,MC.1
Gbp6,-2.1485941410064697,6.1311617121123205e-43,1.5561324142417057e-42,MC.1
Lmcd1,-4.974335670471191,3.0626806759997033e-43,7.783178337991622e-43,MC.1
Cilp,-4.415849685668945,2.9578111262661543e-43,7.526236962509299e-43,MC.1
Kitl,-1.3050438165664673,1.803881308799143e-43,4.6017380326508746e-43,MC.1
Egr3,-2.696913719177246,2.8051771419774076e-44,7.192761902506173e-44,MC.1
Uchl1,-5.5160064697265625,2.348326904379886e-44,6.029080627419476e-44,MC.1
Necab1,-6.6201252937316895,9.598379685930864e-45,2.4674497907277287e-44,MC.1
Has2,-6.420608043670654,2.942821298899435e-45,7.574829598196745e-45,MC.1
Aqp1,-3.1672801971435547,1.4953020828787586e-45,3.8588440848484093e-45,MC.1
Postn,-4.07614278793335,7.541633481860244e-46,1.9512635140647462e-45,MC.1
Fkbp11,-3.7090325355529785,2.484871579070595e-47,6.454211893689857e-47,MC.1
2610307P16Rik,-4.199711322784424,5.4683268837480554e-48,1.422191647268675e-47,MC.1
C77080,-4.588839530944824,5.119103170841367e-48,1.3330997840732727e-47,MC.1
Steap4,-1.5332411527633667,1.8823268284243936e-48,4.9082837768563066e-48,MC.1
Ikzf4,-3.0315747261047363,1.1473326634563579e-48,2.9995625188401513e-48,MC.1
Igfbp3,-4.561990737915039,6.755980305194072e-49,1.7708991625672535e-48,MC.1
Hand2os1,-4.675141334533691,5.860055011365042e-49,1.5380721814606408e-48,MC.1
Plcxd3,-6.22205114364624,1.7477212742548186e-49,4.593222796990325e-49,MC.1
Adh1,-5.113818168640137,3.7836430760603473e-50,9.996414996196426e-50,MC.1
Slc26a10,-4.330819606781006,3.000671143274853e-50,7.938283447817071e-50,MC.1
Clec1a,-2.9357898235321045,1.136485250389487e-50,3.0145497357811327e-50,MC.1
Efnb2,-4.509804725646973,3.253585495672127e-51,8.641661343086659e-51,MC.1
Unc5c,-7.146844387054443,2.3894145873414872e-51,6.35482603016353e-51,MC.1
Angptl4,-3.5595266819000244,1.2385776112865188e-51,3.2984756625473204e-51,MC.1
Zfp366,-5.133338928222656,6.766039329800204e-52,1.8042771546133877e-51,MC.1
